pV	pVAF	mean_iVAF	sd_iVAF	mean_noZero_iVAF	sd_noZero_iVAF	intraVAR	colr
chr13_1007825	76	0.95	0.359229578171176	0.188067058900423	0.378136398074922	0.173236530318001	0	red
chr13_1007892	80	0.792079207920792	0.0593655772581531	0.0663581578030411	0.0749490412884182	0.0662659826032587	0	black
chr13_1007898	17	0.161904761904762	0.0148899540469185	0.0676828874431515	0.091967363230967	0.149146512444595	0	black
chr13_1007906	45	0.424528301886792	0.00438558045888453	0.0123500925325012	0.0103304784142613	0.0173542558860707	0	black
chr13_1007926	39	0.364485981308411	0.00347808574614524	0.0144636060030532	0.00954244038044976	0.0228944283578356	0	black
chr13_1007930	18	0.168224299065421	0.00491602867590313	0.0208480407666569	0.029223059351202	0.0442493341939306	0	black
chr13_1007994	89	0.839622641509434	0.032894128260587	0.0880694270047173	0.0391772763553059	0.0948980060830848	0	black
chr13_1008007	106	0.990654205607477	0.386370777696535	0.175601377211365	0.390015785033295	0.172320540956914	0	red
chr13_1008110	17	0.158878504672897	0.00289334490373959	0.0147648358106296	0.0182110532176551	0.0338801773616053	0	black
chr13_1008115	10	0.0934579439252336	0.0025714916530052	0.0175291193981897	0.0275149606871556	0.0534451298582593	0	black
chr13_1008123	19	0.177570093457944	0.00840129462951751	0.0493607178735744	0.0473125539662302	0.111377261699307	0	black
chr13_1008190	42	0.392523364485981	0.0118680278004831	0.0330257789131736	0.030235213682183	0.0474445289822945	0	black
chr13_1008352	85	0.794392523364486	0.0171611983199252	0.0428164881915138	0.0216029202380235	0.0470775161309281	0	black
chr13_1008383	75	0.707547169811321	0.0122211666890008	0.0302150188058798	0.0172725822537878	0.034741448225991	0	black
chr13_1008388	71	0.676190476190476	0.0103394211086885	0.0280995430799449	0.0152906931889056	0.0331105236343725	0	black
chr13_1008389	71	0.676190476190476	0.0103848733258712	0.0280994492565404	0.01535791125657	0.0331001860818876	0	black
chr13_1008480	6	0.0594059405940594	0.0014648088957582	0.0109667523842048	0.0246576164119298	0.0414624882952029	0	black
chr13_1008688	14	0.184210526315789	0.00825486415924949	0.0310067860246473	0.0448121197216401	0.0615014977222129	0	black
chr13_1008697	52	0.666666666666667	0.0967124965258695	0.147272121250183	0.145068744788804	0.159980391587888	0	black
chr13_1008710	51	0.536842105263158	0.128733901109153	0.16323579330841	0.186790366315241	0.166858542442359	0	black
chr13_1008729	26	0.295454545454545	0.0519876135542981	0.163838668451065	0.159961887859379	0.25857607355634	0	black
chr13_1008732	22	0.285714285714286	0.0371212398913651	0.127523123170023	0.128237010533807	0.214098765799583	0	black
chr13_1008739	14	0.181818181818182	0.0255871914116913	0.0763563978796479	0.140729552764302	0.128974565035868	0	black
chr13_1008794	30	0.297029702970297	0.0317975954364869	0.0602128518157355	0.107051904636172	0.0645609144118678	0	black
chr13_1008812	7	0.0679611650485437	0.00638968755402222	0.0284856804337463	0.0940196882948984	0.0646705103741606	0	black
chr13_1008815	21	0.207920792079208	0.0148934122924919	0.0466163289997363	0.0716302210257942	0.081228917201329	0	black
chr13_1008826	27	0.310344827586207	0.0432040411160863	0.125948308597827	0.13761287170309	0.19587795448883	0	black
chr13_1008827	33	0.417721518987342	0.0748581501609857	0.19144661429306	0.167863730664028	0.259830301858868	0	black
chr13_1008830	64	0.8	0.60550491778215	0.312895570243689	0.70011506118561	0.214836018657369	0	purple
chr13_1008846	16	0.210526315789474	0.0104862850438103	0.0383285724276194	0.0498098539580989	0.072499075961805	0	black
chr13_1008865	42	0.538461538461538	0.0701002802158482	0.113437898738507	0.130186234686575	0.127097886595822	0	black
chr13_1009016	3	0.04	0.00270089252311475	0.0162391886560259	0.0675223130778686	0.0564975911375577	0	black
chr13_1009061	35	0.393258426966292	0.0238549180348154	0.0543318807506492	0.0606596487171019	0.0730898351745014	0	black
chr13_1009066	32	0.363636363636364	0.0225585833546249	0.0593071583699143	0.0620361042252184	0.0856925270151527	0	black
chr13_1009068	30	0.344827586206897	0.0221820859963476	0.0655275507120483	0.064328049389408	0.0996436622131386	0	black
chr13_1009074	27	0.380281690140845	0.0193305773637657	0.058736168641486	0.050116311683837	0.0869102690738649	0	black
chr13_1009079	17	0.242857142857143	0.0106936291609039	0.0415345204283897	0.0434035536530806	0.0763104497943578	0	black
chr13_1009080	15	0.214285714285714	0.00760445538751339	0.0315177171995914	0.0349804947825616	0.0616351655074366	0	black
chr13_1009093	51	0.75	0.120857057133932	0.105498413877255	0.161142742845243	0.091063196365194	0	black
chr13_1009160	11	0.130952380952381	0.00462350554916503	0.0290693820059167	0.0353067696481693	0.0763025610405828	0	black
chr13_1009163	37	0.435294117647059	0.0405084540271019	0.122849240202004	0.093059961954153	0.173747604266585	0	black
chr13_1009172	68	0.781609195402299	0.0525667294663904	0.0548625811671978	0.0672544921114112	0.053487342163925	0	black
chr13_1009219	1	0.0102040816326531	0.00158202816010125	0.0156612797604994	0.155038759689922	NA	0	black
chr13_1009289	9	0.0865384615384615	0.00198832307662174	0.0161753987895909	0.0229761777742956	0.0531616603537304	0	black
chr13_1009292	56	0.538461538461538	0.0122318513843229	0.0438430201534874	0.0227162954280282	0.0579420211907641	0	black
chr13_1009361	34	0.34	0.0154212371788162	0.103356725415207	0.0453565799376948	0.175068354970238	0	black
chr13_1009394	76	0.710280373831776	0.0211507242984596	0.0567118969111145	0.0297779934201997	0.0654621265195357	0	black
chr13_1009400	79	0.738317757009346	0.0109798726878839	0.021669847075916	0.0148714731342224	0.0240735220478952	0	black
chr13_1009648	104	0.97196261682243	0.0634628650629165	0.0449511994934549	0.0652935246320391	0.0442580203006228	0	black
chr13_1009657	105	0.981308411214953	0.0731534146997603	0.0398191651450745	0.0745468130749939	0.038873967819507	0	black
chr13_1009662	36	0.336448598130841	0.00147455053686955	0.00940162657090089	0.0043826918734734	0.0159557998093273	0	black
chr13_1009964	107	1	0.0612710800023822	0.0457510990972673	0.0612710800023822	0.0457510990972673	0	black
chr13_1010064	49	0.471153846153846	0.0454620878313494	0.157297481729744	0.0890685802410111	0.212142976404701	0	black
chr13_1010091	15	0.176470588235294	0.00231798335391948	0.0130110198080829	0.0131352390055437	0.0293850896179496	0	black
chr13_1010098	46	0.433962264150943	0.0174878782709181	0.0275927306084195	0.0399179830097043	0.0290572402676103	0	black
chr13_1010115	38	0.355140186915888	0.01187999744455	0.0276371417626029	0.0334515717517591	0.0380409145353909	0	black
chr13_1010121	82	0.773584905660377	0.303089625235533	0.318584088541764	0.336355559712604	0.318505596354232	0	red
chr13_1010123	84	0.785046728971963	0.560292783765669	0.271286232329611	0.586973392516415	0.247575309285571	0	red
chr13_1010134	54	0.683544303797468	0.254808606488399	0.214790503054461	0.372775553936733	0.151959925824386	0	red
chr13_1010142	51	0.71830985915493	0.459673132482166	0.341125588716663	0.639937106004584	0.212717128000371	0	red
chr13_1010510	27	0.252336448598131	0.00234837449431689	0.0147135462036868	0.00930652114414471	0.0285545086627667	0	black
chr13_1010570	80	0.747663551401869	0.00753858699388537	0.0137673996936994	0.0100828601043217	0.015111020880234	0	black
chr13_1010600	22	0.205607476635514	0.00164949688945847	0.0109573087908595	0.00802255305327528	0.0235046270048385	0	black
chr13_1010664	105	0.981308411214953	0.0216528107323545	0.0150465270579458	0.0220652452224946	0.0148850196869625	0	black
chr13_1010736	101	0.94392523364486	0.0114882200978105	0.0172761293741698	0.0121706886184725	0.0175494544629393	0	black
chr13_1010910	11	0.126436781609195	0.00955527380170633	0.0421762473596764	0.0755735291589501	0.099044598210471	0	black
chr13_1010912	23	0.310810810810811	0.0185361904622922	0.0477596284715033	0.059638178009114	0.0707534124491141	0	black
chr13_1010933	7	0.101449275362319	0.00618137482066919	0.0259660675965057	0.0591645875692623	0.061314096355815	0	black
chr13_1010966	2	0.0289855072463768	0.00512820512820513	0.030159878732911	0.176923076923077	0.0326356975932253	0	black
chr13_1010988	40	0.519480519480519	0.172247924249645	0.240766507660503	0.331577254180566	0.242445213630525	0	red
chr13_1010997	95	0.88785046728972	0.379461577725887	0.215718011643047	0.427393566491262	0.178244345002904	0	red
chr13_1011025	59	0.556603773584906	0.207450798295832	0.25341505683566	0.365675983436721	0.23492063280169	0	red
chr13_1011073	32	0.457142857142857	0.21127927580707	0.310603007945628	0.462173415827965	0.30827880735791	0	red
chr13_1011106	30	0.612244897959184	0.27198754734381	0.33800756588066	0.444246327328224	0.331568768011529	0	red
chr13_1011165	9	0.191489361702128	0.0290248630332936	0.0855116389057442	0.151574284729422	0.14542394465217	0	black
chr13_1011182	48	1	0.9970464705434	0.0152079424706723	0.9970464705434	0.0152079424706723	0	purple
chr13_1011185	48	1	0.999281609195402	0.00497715749301401	0.999281609195402	0.00497715749301401	0	purple
chr13_1011188	48	1	1	0	1	0	0	purple
chr13_1011266	45	0.978260869565217	0.978209958252724	0.147434687031319	0.999947957325007	0.000349112877049148	0	purple
chr13_1011272	45	0.978260869565217	0.978260869565217	0.147441956154897	1	0	0	purple
chr13_1011279	38	0.527777777777778	0.400980974593733	0.4098412675858	0.74920129463566	0.223254803439561	0	purple
chr13_1011284	19	0.256756756756757	0.0695897708863133	0.164434723844549	0.271033844504589	0.228091812757093	0	black
chr13_1011297	13	0.175675675675676	0.0270623822597507	0.0760409691069818	0.15404740670935	0.118251299338605	0	black
chr13_1011303	47	0.92156862745098	0.999859095392419	0.000965993321178115	0.999859095392419	0.000965993321178115	0	purple
chr13_1011340	9	0.204545454545455	0.033202991463224	0.0750378749592485	0.162325736042428	0.0817617378335152	0	black
chr13_1011376	17	0.369565217391304	0.073913138198307	0.145296720742572	0.200000256301301	0.180503534713895	0	black
chr13_1011435	6	0.133333333333333	0.0180600800855292	0.0598132005012444	0.132440587293881	0.112201502425602	0	black
chr13_1011438	43	0.914893617021277	0.643247947055815	0.317219881942915	0.703084965386588	0.259113737603844	0	purple
chr13_1011453	28	0.430769230769231	0.080208306600372	0.157033217883231	0.174739525093668	0.194084018155988	0	black
chr13_1011455	4	0.0615384615384615	0.0242377617430673	0.133700326687248	0.387804187889078	0.432898618964569	0	red
chr13_1011465	15	0.254237288135593	0.0308730263876204	0.134406462920739	0.121433903791307	0.251114406031775	0	black
chr13_1011478	5	0.0581395348837209	0.00251612354776913	0.0192200619241766	0.043277325021629	0.075132778314626	0	black
chr13_1011481	14	0.184210526315789	0.00706322495337652	0.0245969202222659	0.0383432211754725	0.0468913432574742	0	black
chr13_1011495	56	0.615384615384615	0.0391272071376772	0.0483964847593284	0.0635817115987254	0.0474298828586507	0	black
chr13_1011627	107	1	0.129615050552874	0.0844964491086726	0.129615050552874	0.0844964491086726	0	black
chr13_1011670	97	0.906542056074766	0.0165958142121108	0.0288206774289402	0.0183067228937717	0.0297574892028783	0	black
chr13_1011683	88	0.822429906542056	0.0155464465783127	0.0359395182382989	0.018903065725903	0.0388529731431318	0	black
chr13_1011688	83	0.775700934579439	0.0138268180227023	0.0361873580591372	0.0178249340774596	0.0402574863141953	0	black
chr13_1011689	88	0.822429906542056	0.0163609813383156	0.0388006779469108	0.0198934659454519	0.0419904423569833	0	black
chr13_1011690	105	0.981308411214953	0.0415295455575634	0.0829974615537638	0.0423205845205646	0.0835897850366553	0	black
chr13_1011691	44	0.411214953271028	0.00771443618348242	0.0310619201606517	0.0187601061734686	0.0465447412345004	0	black
chr13_1011692	100	0.934579439252336	0.0220243518020119	0.0434417607216265	0.0235660564281528	0.0445412743652036	0	black
chr13_1011699	101	0.94392523364486	0.0268058765249879	0.0498755632084353	0.028398304833403	0.0509033557489794	0	black
chr13_1011702	101	0.94392523364486	0.024519398359906	0.0492116084677332	0.0259759962822767	0.0502879150932102	0	black
chr13_1011703	84	0.785046728971963	0.0134615225685377	0.0358107788282031	0.0171474156527802	0.0396713246390947	0	black
chr13_1011708	101	0.94392523364486	0.0656486231035276	0.0505459318318988	0.0695485413076976	0.0493380050234878	0	black
chr13_1011741	104	0.97196261682243	0.0393060094549613	0.0696651764612819	0.0404398366507775	0.0703441275004384	0	black
chr13_1011758	74	0.691588785046729	0.00957531115125126	0.0205063163849506	0.0138453823403228	0.0234663905357868	0	black
chr13_1011760	94	0.878504672897196	0.0196572428683645	0.038037883043704	0.0223757977331383	0.0398453102363056	0	black
chr13_1011761	104	0.97196261682243	0.0371844008610826	0.0645907881097633	0.0382570278089985	0.0652077424331484	0	black
chr13_1011778	76	0.710280373831776	0.0165894496564615	0.0428414335926593	0.0233561988584392	0.0493341954134708	0	black
chr13_1011786	82	0.766355140186916	0.0181005797570477	0.0320590054106095	0.023619049195172	0.034828805246304	0	black
chr13_1011792	80	0.747663551401869	0.0170255491931634	0.0416584570238804	0.022771672045856	0.0468619519088354	0	black
chr13_1011809	68	0.635514018691589	0.0114417057815374	0.0353096617707487	0.0180038605680073	0.0430418148954599	0	black
chr13_1011828	94	0.878504672897196	0.0163191726056013	0.0316387783185979	0.0185760794553121	0.0331445841924054	0	black
chr13_1011837	105	0.981308411214953	0.0331774508745486	0.0706229662275567	0.0338094023197781	0.0711473644344967	0	black
chr13_1011844	90	0.841121495327103	0.0134104338193975	0.0298791009162833	0.0159435157630614	0.0319757405085292	0	black
chr13_1011847	89	0.831775700934579	0.0134837844572177	0.0267402542897354	0.0162108419878909	0.0285760278107178	0	black
chr13_1011869	98	0.91588785046729	0.0147653973674884	0.0333392982361195	0.0161214032481761	0.0345333520550348	0	black
chr13_1011887	107	1	0.0395346176226304	0.0540895505771112	0.0395346176226304	0.0540895505771112	0	black
chr13_1011933	38	0.355140186915888	0.00816098433917107	0.0240420218723896	0.0229796137971396	0.0361416103499843	0	black
chr13_1011940	17	0.158878504672897	0.00254143351199504	0.0153321164678554	0.0159960815166747	0.0364512125349197	0	black
chr13_1011991	37	0.397849462365591	0.0505112983768378	0.186799628723555	0.126960831055295	0.281421577752915	0	black
chr13_1012404	103	0.962616822429907	0.0198352986855875	0.0537127325957477	0.0206056015471637	0.0546092390644756	0	black
chr13_1012418	24	0.224299065420561	0.0018336053792087	0.0116354219607684	0.00817482398230543	0.0238714695853847	0	black
chr13_1012534	9	0.0841121495327103	0.00117535279369344	0.0106991361215472	0.0139736387694665	0.0362705680121294	0	black
chr13_1012673	18	0.168224299065421	0.00155305050213683	0.0107288652886461	0.00923202242936892	0.0253509976614013	0	black
chr13_1012681	12	0.11214953271028	0.00169408679018216	0.0142597699023885	0.0151056072124576	0.0416948656938083	0	black
chr13_1012747	88	0.936170212765957	0.302969335287852	0.182457099539384	0.316740668710027	0.174382099262257	0	black
chr13_1012759	58	0.637362637362637	0.0362573799730839	0.0483160671915697	0.0568865789232869	0.049918422442871	0	black
chr13_1012855	100	0.961538461538462	0.248873149469923	0.189242335283896	0.25882807544872	0.186163898070314	0	black
chr13_1012859	13	0.125	0.00365730127243191	0.0171716520903078	0.0292584101794553	0.0414663917797003	0	black
chr13_1012888	65	0.613207547169811	0.0231540988341576	0.062271276931115	0.037758991944934	0.0761694718241523	0	black
chr13_1012953	65	0.607476635514019	0.0546809653095141	0.146519007566895	0.0900132813556616	0.179794341039566	0	black
chr13_1012954	71	0.676190476190476	0.0322933369548392	0.0617158679777414	0.0477577518346214	0.070069708720342	0	black
chr13_1012958	72	0.679245283018868	0.0338704457080828	0.06435396230561	0.0498648228480107	0.0729099696050806	0	black
chr13_1012973	70	0.654205607476635	0.0317821562960285	0.0666046418855354	0.0485812960525007	0.0773760086454065	0	black
chr13_1012974	70	0.654205607476635	0.0316604334759701	0.0664811827223044	0.0483952340275543	0.0772537068493584	0	black
chr13_1012976	62	0.579439252336449	0.0477944223260291	0.114890307928249	0.0824839224013729	0.141524183689847	0	black
chr13_1012978	69	0.644859813084112	0.0354545036657631	0.0720080798147821	0.0549801723512559	0.0836268091134957	0	black
chr13_1012982	61	0.575471698113208	0.0471519843188472	0.112237662688869	0.0819362350458656	0.138375108194121	0	black
chr13_1012987	62	0.579439252336449	0.0430578948121572	0.0979124691355344	0.0743095926596907	0.119577371399703	0	black
chr13_1013001	63	0.588785046728972	0.0450629976401291	0.103016027349375	0.0765355674205367	0.125283641306004	0	black
chr13_1013003	63	0.588785046728972	0.0453479238260775	0.103143153094509	0.0770194896728618	0.125338535727396	0	black
chr13_1013007	64	0.598130841121495	0.0473684686862075	0.108319132479456	0.0791941585847532	0.131075859168236	0	black
chr13_1013019	98	0.97029702970297	0.706625631337734	0.161014899821756	0.706625631337734	0.161014899821756	0	purple
chr13_1013026	77	0.793814432989691	0.12540287769217	0.130002347408709	0.157975053716111	0.127023001701664	0	black
chr13_1013030	74	0.74	0.0957340353568031	0.130129324248767	0.129370318049734	0.136211798930476	0	black
chr13_1013048	93	1	1	0	1	0	0	purple
chr13_1013117	47	0.516483516483517	0.150503039895936	0.307674193588462	0.278590733424392	0.374859484332879	0	black
chr13_1013122	50	0.526315789473684	0.14405377196255	0.29101667970822	0.265058940411092	0.352923051373904	0	black
chr13_1013127	23	0.237113402061856	0.0203717911893543	0.0596463082773574	0.0832586248608392	0.0978030011454169	0	black
chr13_1013128	55	0.544554455445545	0.12250803633607	0.254275859160943	0.211604790035031	0.305527851904653	0	black
chr13_1013130	6	0.0588235294117647	0.00518373081095392	0.0288272587917534	0.0881234237862167	0.0895304613163281	0	black
chr13_1013133	10	0.105263157894737	0.0301065189169832	0.132385008021201	0.283001277819642	0.31871322937408	0	black
chr13_1013134	8	0.0776699029126214	0.00682090741668541	0.0333441381625235	0.0861139561356533	0.0898866349720311	0	black
chr13_1013136	78	0.804123711340206	0.465460027671609	0.296947196258306	0.51319951768921	0.26929702334967	0	red
chr13_1013137	6	0.0594059405940594	0.0164709317707237	0.106913508344891	0.26902521892182	0.37445894234713	0	black
chr13_1013139	56	0.554455445544555	0.115938375736972	0.231763453821745	0.198751501263381	0.275718608559558	0	black
chr13_1013143	12	0.129032258064516	0.0342018693256386	0.134752224636087	0.259364175719426	0.291305236975485	0	black
chr13_1013154	63	0.7875	0.196668318932883	0.2834861350539	0.24973754785128	0.298215764862603	0	black
chr13_1013164	47	0.566265060240964	0.14873411658059	0.291203430688536	0.262658120769978	0.347261643986563	0	black
chr13_1013165	75	0.903614457831325	0.842208184143056	0.30258639425607	0.932043723784982	0.128820024981529	0	purple
chr13_1013169	46	0.547619047619048	0.125946384258755	0.271651394851275	0.229989049515987	0.334139787019706	0	black
chr13_1013204	34	0.414634146341463	0.0543794721697053	0.165017400775352	0.131150491703407	0.237624558125089	0	black
chr13_1013216	26	0.313253012048193	0.0302727885911752	0.121836762585182	0.0966400558872132	0.204984583213342	0	black
chr13_1013314	22	0.309859154929577	0.0324105468191442	0.0855244009615802	0.10459767382542	0.128340376818216	0	black
chr13_1013320	42	0.583333333333333	0.0482921243155188	0.0580893452253767	0.0827864988266037	0.0540194945049077	0	black
chr13_1013422	75	0.961538461538462	0.549356733556331	0.251651926300112	0.564006246451167	0.238046649252086	0	red
chr13_1013459	4	0.0512820512820513	0.00250773485555722	0.0170570737677386	0.0489008296833658	0.0666533985886597	0	black
chr13_1013468	76	0.974358974358974	0.2003204878822	0.118859668831323	0.205592079668574	0.115784754088116	0	black
chr13_1013472	48	0.615384615384615	0.0510707399076297	0.062832555907944	0.0829899523498983	0.0613396314507189	0	black
chr13_1013480	73	0.935897435897436	0.152554184322138	0.125897701041544	0.160913317709653	0.123963792091259	0	black
